customer_id,txn_date,spend_category,amount
CUST-201420,2026-06-10,Travel,121.74
CUST-201420,2026-06-10,Travel,232.01
CUST-201420,2026-05-09,Travel,535.81
CUST-201420,2026-07-21,Meetings & Events,724.94
CUST-201420,2026-06-12,Travel,654.38
CUST-201420,2026-03-28,Meetings & Events,297.36
CUST-201420,2026-08-03,Software & SaaS,368.77
CUST-201421,2026-03-02,Travel,136.07
CUST-201421,2026-03-07,Travel,486.14
CUST-201421,2026-04-28,Software & SaaS,405.37
CUST-201421,2026-08-12,Software & SaaS,459.65
CUST-201421,2026-07-21,Raw Materials,241.78
CUST-201421,2026-06-29,Meetings & Events,187.15
CUST-201421,2026-07-04,Fuel & Fleet,723.76
CUST-201421,2026-06-24,Fuel & Fleet,139.92
CUST-201421,2026-04-11,Meetings & Events,402.26
CUST-201421,2026-03-30,Raw Materials,65.75
CUST-201421,2026-03-19,Fuel & Fleet,150.0
CUST-201421,2026-04-02,Fuel & Fleet,768.65
CUST-201421,2026-08-20,Utilities,435.64
CUST-201421,2026-04-21,Fuel & Fleet,521.19
CUST-201421,2026-06-02,Office Supplies,350.04
CUST-201421,2026-07-05,Meetings & Events,372.63
CUST-201421,2026-05-06,Meetings & Events,708.54
CUST-201421,2026-08-16,Fuel & Fleet,350.7
CUST-201421,2026-06-17,Fuel & Fleet,769.67
CUST-201421,2026-07-14,Office Supplies,647.54
CUST-201421,2026-07-29,Utilities,328.73
CUST-201422,2026-06-05,Meetings & Events,1003.8
CUST-201422,2026-05-10,Travel,206.98
CUST-201422,2026-04-19,Software & SaaS,668.58
CUST-201422,2026-04-06,Fuel & Fleet,110.55
CUST-201422,2026-08-23,Fuel & Fleet,19.05
CUST-201422,2026-03-26,Software & SaaS,541.48
CUST-201422,2026-05-09,Raw Materials,466.7
CUST-201422,2026-05-29,Professional Fees,163.77
CUST-201422,2026-08-12,Meetings & Events,677.45
CUST-201422,2026-07-18,Meetings & Events,434.07
CUST-201422,2026-04-06,Meetings & Events,663.8
CUST-201422,2026-03-22,Professional Fees,400.59
CUST-201422,2026-04-13,Travel,949.84
CUST-201422,2026-06-03,Utilities,609.12
CUST-201422,2026-07-16,Utilities,919.49
CUST-201422,2026-04-26,Professional Fees,243.15
CUST-201422,2026-05-06,Utilities,433.51
CUST-201422,2026-05-29,Raw Materials,468.97
CUST-201422,2026-05-15,Utilities,383.04
CUST-201423,2026-03-21,Professional Fees,617.33
CUST-201423,2026-04-09,Fuel & Fleet,376.79
CUST-201423,2026-03-19,Meetings & Events,158.62
CUST-201423,2026-04-10,Fuel & Fleet,82.68
CUST-201423,2026-05-11,Fuel & Fleet,100.77
CUST-201423,2026-03-28,Fuel & Fleet,383.4
CUST-201423,2026-07-26,Utilities,40.91
CUST-201423,2026-05-20,Travel,574.71
CUST-201423,2026-06-21,Meetings & Events,621.17
CUST-201424,2026-06-27,Travel,158.02
CUST-201424,2026-03-15,Professional Fees,570.56
CUST-201424,2026-08-06,Utilities,256.98
CUST-201424,2026-04-17,Raw Materials,152.6
CUST-201424,2026-08-26,Utilities,802.08
CUST-201424,2026-07-27,Meetings & Events,273.52
CUST-201424,2026-06-08,Office Supplies,741.28
CUST-201424,2026-03-23,Professional Fees,168.18
CUST-201424,2026-06-15,Travel,456.8
CUST-201425,2026-03-19,Utilities,176.24
CUST-201425,2026-06-10,Professional Fees,639.61
CUST-201425,2026-05-21,Utilities,1691.63
CUST-201425,2026-04-18,Raw Materials,539.88
CUST-201425,2026-08-19,Meetings & Events,555.61
CUST-201425,2026-05-20,Software & SaaS,510.33
CUST-201425,2026-05-18,Raw Materials,261.26
CUST-201425,2026-04-07,Raw Materials,195.29
CUST-201425,2026-03-15,Office Supplies,893.65
CUST-201425,2026-07-13,Raw Materials,838.66
CUST-201425,2026-05-19,Travel,870.99
CUST-201425,2026-05-19,Fuel & Fleet,171.21
CUST-201425,2026-05-05,Raw Materials,793.49
CUST-201425,2026-08-16,Software & SaaS,56.0
CUST-201425,2026-04-03,Meetings & Events,386.57
CUST-201425,2026-07-19,Raw Materials,235.08
CUST-201425,2026-04-09,Travel,512.23
CUST-201425,2026-05-14,Raw Materials,144.75
CUST-201425,2026-03-01,Software & SaaS,85.43
CUST-201425,2026-06-19,Fuel & Fleet,893.91
CUST-201426,2026-06-22,Fuel & Fleet,516.37
CUST-201426,2026-05-02,Meetings & Events,559.65
CUST-201426,2026-08-03,Fuel & Fleet,222.84
CUST-201426,2026-05-08,Meetings & Events,358.41
CUST-201426,2026-08-22,Fuel & Fleet,530.72
CUST-201426,2026-03-05,Travel,165.67
CUST-201426,2026-07-19,Professional Fees,605.08
CUST-201426,2026-03-18,Software & SaaS,688.2
CUST-201426,2026-05-01,Software & SaaS,315.5
CUST-201426,2026-06-04,Meetings & Events,206.27
CUST-201426,2026-05-21,Meetings & Events,41.64
CUST-201426,2026-05-05,Office Supplies,294.86
CUST-201426,2026-04-24,Software & SaaS,380.69
CUST-201426,2026-03-23,Professional Fees,510.55
CUST-201426,2026-04-13,Professional Fees,295.82
CUST-201426,2026-08-04,Meetings & Events,164.37
CUST-201426,2026-03-23,Fuel & Fleet,336.55
CUST-201426,2026-06-10,Utilities,813.32
CUST-201426,2026-05-26,Raw Materials,414.01
CUST-201426,2026-04-05,Software & SaaS,342.64
CUST-201426,2026-07-16,Fuel & Fleet,371.58
CUST-201427,2026-04-29,Travel,375.52
CUST-201427,2026-06-21,Raw Materials,678.65
CUST-201427,2026-03-03,Travel,141.21
CUST-201427,2026-07-23,Professional Fees,148.02
CUST-201427,2026-05-14,Raw Materials,46.11
CUST-201427,2026-04-07,Fuel & Fleet,351.33
CUST-201427,2026-08-22,Travel,1044.42
CUST-201427,2026-03-14,Utilities,571.85
CUST-201427,2026-05-04,Travel,716.17
CUST-201427,2026-07-28,Software & SaaS,13.58
CUST-201427,2026-06-27,Office Supplies,1079.57
CUST-201427,2026-08-23,Professional Fees,86.64
CUST-201427,2026-03-25,Travel,183.33
CUST-201427,2026-05-19,Utilities,230.11
CUST-201427,2026-05-06,Utilities,284.51
CUST-201427,2026-07-23,Professional Fees,83.3
CUST-201427,2026-07-20,Utilities,418.72
CUST-201427,2026-08-11,Office Supplies,1233.57
CUST-201427,2026-05-04,Professional Fees,496.99
CUST-201427,2026-05-09,Software & SaaS,773.09
CUST-201427,2026-04-25,Travel,403.6
CUST-201428,2026-08-21,Software & SaaS,123.26
CUST-201428,2026-08-13,Travel,445.77
CUST-201428,2026-08-05,Office Supplies,192.97
CUST-201428,2026-03-18,Utilities,1011.87
CUST-201428,2026-03-01,Raw Materials,349.16
CUST-201428,2026-06-12,Fuel & Fleet,366.04
CUST-201428,2026-08-11,Office Supplies,234.33
CUST-201428,2026-05-27,Meetings & Events,111.38
CUST-201428,2026-08-13,Utilities,313.62
CUST-201428,2026-06-08,Utilities,231.54
CUST-201428,2026-05-07,Software & SaaS,479.59
CUST-201428,2026-03-22,Utilities,584.51
CUST-201428,2026-06-15,Fuel & Fleet,370.15
CUST-201428,2026-07-07,Professional Fees,533.13
CUST-201428,2026-05-11,Office Supplies,425.37
CUST-201428,2026-05-13,Fuel & Fleet,375.05
CUST-201428,2026-05-19,Raw Materials,207.81
CUST-201428,2026-08-17,Raw Materials,136.79
CUST-201429,2026-08-10,Utilities,65.37
CUST-201429,2026-05-27,Travel,512.73
CUST-201429,2026-05-23,Travel,176.82
CUST-201429,2026-05-16,Software & SaaS,719.7
CUST-201429,2026-06-26,Utilities,495.46
CUST-201429,2026-05-29,Office Supplies,209.38
CUST-201429,2026-05-13,Fuel & Fleet,313.27
CUST-201429,2026-06-19,Meetings & Events,555.5
CUST-201429,2026-05-17,Fuel & Fleet,152.46
CUST-201429,2026-08-12,Fuel & Fleet,465.18
CUST-201429,2026-03-03,Meetings & Events,625.27
CUST-201429,2026-04-25,Raw Materials,107.15
CUST-201429,2026-05-09,Professional Fees,420.13
CUST-201429,2026-08-03,Raw Materials,278.2
CUST-201429,2026-03-23,Utilities,323.31
CUST-201429,2026-08-22,Software & SaaS,656.09
CUST-201429,2026-05-29,Fuel & Fleet,592.73
CUST-201429,2026-03-15,Travel,251.87
CUST-201429,2026-08-22,Raw Materials,143.18
CUST-201429,2026-05-08,Professional Fees,401.69
CUST-201429,2026-07-27,Utilities,297.09
CUST-201429,2026-07-13,Software & SaaS,1138.83
CUST-201429,2026-07-17,Meetings & Events,107.32
CUST-201429,2026-08-16,Travel,355.11
CUST-201429,2026-03-24,Fuel & Fleet,914.17
CUST-201429,2026-08-16,Raw Materials,377.77
CUST-201429,2026-03-04,Utilities,137.96
CUST-201430,2026-04-06,Raw Materials,314.82
CUST-201430,2026-05-17,Software & SaaS,566.57
CUST-201430,2026-05-24,Office Supplies,514.98
CUST-201430,2026-05-02,Fuel & Fleet,581.83
CUST-201430,2026-05-23,Raw Materials,520.66
CUST-201430,2026-05-07,Office Supplies,701.51
CUST-201430,2026-07-20,Utilities,161.78
CUST-201430,2026-05-11,Fuel & Fleet,565.43
CUST-201430,2026-03-16,Fuel & Fleet,224.01
CUST-201430,2026-03-14,Fuel & Fleet,285.06
CUST-201430,2026-07-27,Utilities,137.96
CUST-201430,2026-07-03,Professional Fees,262.37
CUST-201430,2026-06-21,Meetings & Events,439.59
CUST-201430,2026-04-17,Travel,477.15
CUST-201430,2026-03-31,Professional Fees,260.73
CUST-201430,2026-03-30,Professional Fees,262.07
CUST-201431,2026-06-11,Travel,364.26
CUST-201431,2026-05-20,Utilities,32.26
CUST-201431,2026-04-02,Fuel & Fleet,418.04
CUST-201431,2026-07-13,Professional Fees,62.29
CUST-201431,2026-07-29,Software & SaaS,376.7
CUST-201431,2026-06-15,Software & SaaS,196.38
CUST-201431,2026-06-27,Professional Fees,147.32
CUST-201431,2026-03-11,Fuel & Fleet,558.92
CUST-201431,2026-08-19,Travel,244.3
CUST-201431,2026-03-13,Raw Materials,934.79
CUST-201432,2026-04-15,Office Supplies,194.63
CUST-201432,2026-05-09,Meetings & Events,124.52
CUST-201432,2026-04-09,Professional Fees,290.82
CUST-201432,2026-07-18,Meetings & Events,105.65
CUST-201432,2026-03-15,Raw Materials,420.17
CUST-201432,2026-04-18,Office Supplies,242.27
CUST-201432,2026-07-02,Meetings & Events,426.01
CUST-201432,2026-07-20,Meetings & Events,277.73
CUST-201432,2026-08-07,Raw Materials,66.18
CUST-201432,2026-08-11,Software & SaaS,272.12
CUST-201432,2026-06-29,Fuel & Fleet,764.95
CUST-201432,2026-04-08,Fuel & Fleet,92.81
CUST-201432,2026-07-07,Raw Materials,458.09
CUST-201432,2026-04-26,Office Supplies,1097.09
CUST-201432,2026-08-25,Travel,516.84
CUST-201432,2026-04-27,Software & SaaS,127.92
CUST-201432,2026-07-12,Travel,497.46
CUST-201432,2026-07-16,Professional Fees,711.35
CUST-201432,2026-04-26,Professional Fees,365.13
CUST-201432,2026-04-24,Travel,138.7
CUST-201432,2026-08-06,Raw Materials,592.11
CUST-201433,2026-07-21,Travel,555.42
CUST-201433,2026-08-18,Meetings & Events,339.03
CUST-201433,2026-03-24,Utilities,524.27
CUST-201433,2026-08-16,Raw Materials,319.8
CUST-201433,2026-05-11,Meetings & Events,528.77
CUST-201433,2026-08-20,Utilities,462.77
CUST-201433,2026-04-19,Professional Fees,457.99
CUST-201433,2026-06-19,Fuel & Fleet,189.48
CUST-201433,2026-08-19,Professional Fees,1315.02
CUST-201433,2026-05-29,Office Supplies,594.97
CUST-201433,2026-07-14,Software & SaaS,433.1
CUST-201433,2026-07-18,Fuel & Fleet,436.94
CUST-201433,2026-05-31,Meetings & Events,618.05
CUST-201433,2026-04-15,Office Supplies,71.2
CUST-201433,2026-04-02,Professional Fees,291.96
CUST-201433,2026-05-24,Office Supplies,460.0
CUST-201433,2026-03-17,Meetings & Events,433.01
CUST-201433,2026-07-31,Utilities,96.18
CUST-201433,2026-08-16,Travel,145.79
CUST-201433,2026-07-27,Fuel & Fleet,567.51
CUST-201433,2026-08-17,Raw Materials,266.01
CUST-201434,2026-06-11,Office Supplies,188.51
CUST-201434,2026-04-11,Professional Fees,287.86
CUST-201434,2026-08-19,Raw Materials,334.25
CUST-201434,2026-04-23,Utilities,316.72
CUST-201434,2026-04-01,Office Supplies,327.43
CUST-201434,2026-05-19,Utilities,574.16
CUST-201434,2026-07-14,Office Supplies,665.63
CUST-201434,2026-08-27,Travel,378.47
CUST-201434,2026-07-30,Office Supplies,340.91
CUST-201434,2026-05-29,Office Supplies,249.71
CUST-201434,2026-08-04,Raw Materials,280.02
CUST-201434,2026-03-09,Raw Materials,279.0
CUST-201434,2026-04-30,Software & SaaS,96.06
CUST-201434,2026-06-28,Software & SaaS,64.3
CUST-201434,2026-03-09,Fuel & Fleet,628.0
CUST-201434,2026-03-08,Professional Fees,460.11
CUST-201434,2026-03-17,Fuel & Fleet,909.11
CUST-201434,2026-05-17,Meetings & Events,122.53
CUST-201435,2026-07-26,Raw Materials,11.87
CUST-201435,2026-06-26,Raw Materials,62.13
CUST-201435,2026-08-08,Software & SaaS,686.28
CUST-201435,2026-08-03,Meetings & Events,340.98
CUST-201435,2026-05-30,Professional Fees,127.5
CUST-201435,2026-06-20,Professional Fees,336.81
CUST-201435,2026-04-30,Software & SaaS,92.09
CUST-201435,2026-06-16,Utilities,570.57
CUST-201435,2026-03-14,Utilities,487.53
CUST-201435,2026-07-18,Fuel & Fleet,356.09
CUST-201435,2026-06-24,Office Supplies,205.12
CUST-201435,2026-07-28,Office Supplies,376.26
CUST-201435,2026-05-01,Professional Fees,336.19
CUST-201435,2026-04-14,Raw Materials,239.7
CUST-201435,2026-07-29,Office Supplies,126.43
CUST-201435,2026-04-21,Fuel & Fleet,512.57
CUST-201435,2026-08-01,Raw Materials,138.83
CUST-201435,2026-03-05,Utilities,442.14
CUST-201435,2026-07-27,Utilities,215.41
CUST-201435,2026-07-08,Meetings & Events,553.44
CUST-201435,2026-03-06,Office Supplies,225.26
CUST-201436,2026-07-07,Meetings & Events,162.15
CUST-201436,2026-05-11,Utilities,404.72
CUST-201436,2026-06-03,Professional Fees,675.49
CUST-201436,2026-07-05,Utilities,549.97
CUST-201436,2026-05-19,Office Supplies,339.83
CUST-201436,2026-03-08,Fuel & Fleet,321.59
CUST-201436,2026-03-11,Fuel & Fleet,442.69
CUST-201436,2026-03-16,Fuel & Fleet,285.27
CUST-201436,2026-07-07,Fuel & Fleet,702.43
CUST-201436,2026-04-27,Utilities,129.34
CUST-201436,2026-05-02,Travel,542.6
CUST-201436,2026-08-10,Meetings & Events,377.23
CUST-201436,2026-07-16,Office Supplies,400.43
CUST-201436,2026-07-07,Travel,103.85
CUST-201436,2026-03-02,Raw Materials,1154.09
CUST-201436,2026-08-01,Utilities,222.69
CUST-201436,2026-04-01,Professional Fees,49.41
CUST-201436,2026-07-21,Utilities,732.08
CUST-201436,2026-03-26,Office Supplies,183.45
CUST-201436,2026-03-16,Raw Materials,419.24
CUST-201436,2026-08-22,Fuel & Fleet,267.34
CUST-201436,2026-04-26,Professional Fees,508.15
CUST-201436,2026-06-17,Office Supplies,416.36
CUST-201437,2026-08-16,Office Supplies,416.57
CUST-201437,2026-07-06,Software & SaaS,216.74
CUST-201437,2026-04-29,Fuel & Fleet,98.91
CUST-201437,2026-05-04,Office Supplies,156.7
CUST-201437,2026-05-18,Utilities,185.14
CUST-201437,2026-06-06,Travel,122.77
CUST-201437,2026-05-17,Software & SaaS,143.36
CUST-201437,2026-07-17,Meetings & Events,217.44
CUST-201437,2026-04-22,Utilities,658.4
CUST-201437,2026-05-10,Raw Materials,542.23
CUST-201437,2026-08-27,Office Supplies,486.95
CUST-201437,2026-07-17,Software & SaaS,151.03
CUST-201437,2026-06-01,Fuel & Fleet,320.87
CUST-201437,2026-06-23,Utilities,186.14
CUST-201437,2026-03-03,Software & SaaS,736.15
CUST-201437,2026-06-20,Travel,660.15
CUST-201437,2026-06-10,Travel,761.19
CUST-201438,2026-08-04,Raw Materials,164.75
CUST-201438,2026-05-25,Utilities,823.29
CUST-201438,2026-08-01,Meetings & Events,101.3
CUST-201438,2026-07-17,Professional Fees,201.56
CUST-201438,2026-03-03,Professional Fees,183.67
CUST-201438,2026-03-23,Travel,231.39
CUST-201438,2026-08-10,Raw Materials,320.23
CUST-201438,2026-06-25,Meetings & Events,47.15
CUST-201438,2026-08-06,Software & SaaS,144.84
CUST-201438,2026-08-12,Utilities,498.92
CUST-201438,2026-04-24,Travel,97.62
CUST-201438,2026-08-13,Software & SaaS,430.27
CUST-201438,2026-05-03,Meetings & Events,405.27
CUST-201438,2026-05-06,Meetings & Events,1187.01
CUST-201438,2026-08-20,Software & SaaS,268.05
CUST-201438,2026-05-26,Professional Fees,214.82
CUST-201438,2026-07-18,Meetings & Events,831.34
CUST-201438,2026-07-02,Raw Materials,213.43
CUST-201439,2026-07-03,Office Supplies,787.88
CUST-201439,2026-03-05,Professional Fees,801.85
CUST-201439,2026-06-06,Utilities,431.34
CUST-201439,2026-05-14,Fuel & Fleet,639.17
CUST-201439,2026-06-11,Meetings & Events,703.05
CUST-201439,2026-07-15,Office Supplies,533.44
CUST-201439,2026-04-13,Professional Fees,207.48
CUST-201439,2026-07-24,Meetings & Events,377.32
CUST-201439,2026-03-17,Meetings & Events,854.69
CUST-201439,2026-03-23,Professional Fees,246.18
CUST-201439,2026-07-02,Utilities,316.82
CUST-201439,2026-05-05,Office Supplies,414.06
CUST-201439,2026-07-24,Meetings & Events,333.38
CUST-201439,2026-06-15,Travel,949.22
CUST-201439,2026-05-10,Meetings & Events,1247.79
CUST-201439,2026-08-27,Office Supplies,628.44
CUST-201439,2026-06-05,Raw Materials,235.55
CUST-201439,2026-04-13,Fuel & Fleet,674.39
CUST-201440,2026-04-23,Professional Fees,75.45
CUST-201440,2026-03-25,Travel,523.14
CUST-201440,2026-08-18,Professional Fees,244.2
CUST-201440,2026-06-05,Utilities,70.3
CUST-201440,2026-08-02,Utilities,736.26
CUST-201440,2026-06-14,Office Supplies,236.92
CUST-201440,2026-05-02,Office Supplies,261.83
CUST-201440,2026-07-02,Fuel & Fleet,287.63
CUST-201440,2026-06-29,Office Supplies,919.26
CUST-201440,2026-07-10,Travel,388.16
CUST-201440,2026-06-19,Software & SaaS,638.3
CUST-201440,2026-07-02,Raw Materials,399.01
CUST-201440,2026-08-02,Meetings & Events,348.96
CUST-201440,2026-03-21,Fuel & Fleet,173.91
CUST-201440,2026-03-19,Office Supplies,52.78
CUST-201440,2026-06-24,Office Supplies,191.59
CUST-201440,2026-04-08,Professional Fees,351.84
CUST-201440,2026-03-19,Professional Fees,764.11
CUST-201440,2026-06-12,Fuel & Fleet,414.64
CUST-201440,2026-04-06,Raw Materials,340.84
CUST-201440,2026-04-07,Meetings & Events,329.17
CUST-201440,2026-05-27,Fuel & Fleet,429.09
CUST-201440,2026-04-09,Utilities,478.22
CUST-201440,2026-06-30,Software & SaaS,750.93
CUST-201440,2026-05-23,Office Supplies,264.63
CUST-201441,2026-06-21,Software & SaaS,705.76
CUST-201441,2026-08-22,Meetings & Events,663.29
CUST-201441,2026-04-10,Raw Materials,673.52
CUST-201441,2026-04-19,Professional Fees,917.17
CUST-201441,2026-03-06,Professional Fees,138.72
CUST-201441,2026-08-19,Utilities,254.88
CUST-201441,2026-06-02,Office Supplies,203.16
CUST-201441,2026-04-05,Meetings & Events,349.94
CUST-201441,2026-05-03,Raw Materials,427.59
CUST-201441,2026-05-06,Professional Fees,669.4
CUST-201441,2026-03-20,Meetings & Events,171.67
CUST-201441,2026-06-10,Professional Fees,416.03
CUST-201441,2026-04-20,Raw Materials,165.64
CUST-201441,2026-06-28,Raw Materials,291.48
CUST-201441,2026-04-01,Raw Materials,263.56
CUST-201441,2026-06-24,Office Supplies,343.4
CUST-201441,2026-07-29,Software & SaaS,449.97
CUST-201441,2026-05-11,Travel,235.53
CUST-201441,2026-05-09,Office Supplies,336.68
CUST-201442,2026-08-24,Professional Fees,384.42
CUST-201442,2026-03-05,Travel,393.27
CUST-201442,2026-05-26,Office Supplies,469.49
CUST-201442,2026-03-14,Raw Materials,238.24
CUST-201442,2026-06-10,Fuel & Fleet,617.37
CUST-201442,2026-05-11,Travel,245.21
CUST-201442,2026-08-08,Fuel & Fleet,555.94
CUST-201442,2026-05-20,Software & SaaS,1175.95
CUST-201442,2026-06-25,Utilities,117.96
CUST-201442,2026-05-18,Office Supplies,224.89
CUST-201442,2026-07-29,Software & SaaS,295.66
CUST-201442,2026-03-13,Professional Fees,297.94
CUST-201443,2026-04-02,Raw Materials,293.27
CUST-201443,2026-08-16,Professional Fees,115.66
CUST-201443,2026-06-19,Fuel & Fleet,506.66
CUST-201443,2026-08-25,Utilities,213.56
CUST-201443,2026-04-22,Meetings & Events,430.39
CUST-201443,2026-04-30,Raw Materials,490.87
CUST-201443,2026-03-23,Fuel & Fleet,245.78
CUST-201443,2026-06-25,Utilities,795.33
CUST-201443,2026-08-13,Raw Materials,1128.84
CUST-201443,2026-03-04,Travel,1005.02
CUST-201443,2026-07-24,Utilities,558.39
CUST-201443,2026-05-24,Travel,174.39
CUST-201443,2026-08-11,Fuel & Fleet,400.54
CUST-201443,2026-03-15,Professional Fees,62.64
CUST-201443,2026-03-09,Office Supplies,250.89
CUST-201443,2026-06-20,Travel,126.43
CUST-201443,2026-04-04,Meetings & Events,384.79
CUST-201443,2026-07-09,Meetings & Events,601.59
CUST-201444,2026-06-11,Raw Materials,219.33
CUST-201444,2026-06-04,Fuel & Fleet,213.49
CUST-201444,2026-03-07,Travel,239.16
CUST-201444,2026-07-16,Office Supplies,534.78
CUST-201444,2026-06-16,Office Supplies,310.91
CUST-201444,2026-05-03,Utilities,195.32
CUST-201444,2026-04-03,Utilities,872.51
CUST-201444,2026-03-19,Travel,1109.75
CUST-201444,2026-03-31,Office Supplies,414.55
CUST-201444,2026-04-27,Travel,499.3
CUST-201444,2026-08-13,Travel,177.68
CUST-201444,2026-05-02,Software & SaaS,922.27
CUST-201444,2026-07-02,Professional Fees,336.52
CUST-201444,2026-04-19,Office Supplies,273.48
CUST-201445,2026-04-02,Meetings & Events,61.81
CUST-201445,2026-06-26,Meetings & Events,215.06
CUST-201445,2026-04-13,Raw Materials,1410.03
CUST-201445,2026-06-15,Travel,112.45
CUST-201445,2026-06-27,Software & SaaS,111.38
CUST-201445,2026-03-03,Fuel & Fleet,328.35
CUST-201445,2026-07-21,Travel,678.37
CUST-201445,2026-05-07,Utilities,18.65
CUST-201445,2026-05-16,Meetings & Events,180.55
CUST-201445,2026-03-24,Office Supplies,874.88
CUST-201445,2026-05-14,Fuel & Fleet,113.38
CUST-201445,2026-08-18,Software & SaaS,401.25
CUST-201445,2026-04-21,Software & SaaS,257.27
CUST-201446,2026-08-19,Fuel & Fleet,142.36
CUST-201446,2026-04-02,Utilities,687.15
CUST-201446,2026-06-20,Fuel & Fleet,359.95
CUST-201446,2026-03-23,Software & SaaS,508.26
CUST-201446,2026-06-20,Software & SaaS,241.33
CUST-201446,2026-06-26,Office Supplies,369.89
CUST-201446,2026-07-09,Utilities,88.05
CUST-201446,2026-04-11,Travel,149.94
CUST-201446,2026-04-12,Professional Fees,276.94
CUST-201446,2026-08-24,Travel,413.43
CUST-201446,2026-06-10,Meetings & Events,193.15
CUST-201446,2026-07-14,Fuel & Fleet,110.93
CUST-201446,2026-06-30,Raw Materials,630.94
CUST-201446,2026-07-31,Utilities,342.22
CUST-201446,2026-04-02,Fuel & Fleet,751.02
CUST-201446,2026-04-28,Software & SaaS,58.71
CUST-201446,2026-08-11,Travel,84.16
CUST-201446,2026-04-14,Meetings & Events,389.96
CUST-201446,2026-07-12,Fuel & Fleet,581.15
CUST-201446,2026-05-25,Office Supplies,489.1
CUST-201446,2026-07-19,Professional Fees,435.13
CUST-201446,2026-04-16,Utilities,241.92
CUST-201447,2026-08-11,Fuel & Fleet,552.03
CUST-201447,2026-08-24,Utilities,374.87
CUST-201447,2026-03-04,Travel,287.3
CUST-201447,2026-06-27,Travel,742.09
CUST-201447,2026-08-27,Fuel & Fleet,921.97
CUST-201447,2026-06-06,Office Supplies,200.17
CUST-201447,2026-07-21,Professional Fees,496.03
CUST-201447,2026-04-29,Professional Fees,233.43
CUST-201447,2026-06-17,Professional Fees,236.71
CUST-201447,2026-06-21,Fuel & Fleet,122.25
CUST-201447,2026-03-12,Travel,445.98
CUST-201447,2026-03-01,Raw Materials,584.29
CUST-201447,2026-03-16,Utilities,370.26
CUST-201447,2026-03-12,Professional Fees,323.7
CUST-201447,2026-03-31,Software & SaaS,444.95
CUST-201447,2026-06-06,Meetings & Events,280.28
CUST-201447,2026-06-02,Meetings & Events,196.16
CUST-201447,2026-03-29,Utilities,121.14
CUST-201447,2026-07-15,Professional Fees,323.35
CUST-201447,2026-07-06,Software & SaaS,805.77
CUST-201447,2026-08-19,Office Supplies,121.97
CUST-201448,2026-08-02,Raw Materials,616.83
CUST-201448,2026-08-10,Professional Fees,552.06
CUST-201448,2026-05-11,Professional Fees,464.05
CUST-201448,2026-03-11,Utilities,239.92
CUST-201448,2026-04-30,Professional Fees,127.94
CUST-201448,2026-03-04,Utilities,279.6
CUST-201448,2026-08-18,Utilities,517.22
CUST-201448,2026-04-05,Raw Materials,448.04
CUST-201448,2026-04-02,Raw Materials,711.59
CUST-201448,2026-05-20,Office Supplies,124.11
CUST-201448,2026-04-18,Travel,407.08
CUST-201448,2026-04-26,Raw Materials,463.93
CUST-201448,2026-08-03,Travel,341.9
CUST-201448,2026-05-27,Professional Fees,15.52
CUST-201448,2026-05-07,Utilities,79.45
CUST-201448,2026-06-07,Raw Materials,420.24
CUST-201448,2026-08-22,Fuel & Fleet,738.27
CUST-201448,2026-04-05,Utilities,168.63
CUST-201448,2026-06-20,Meetings & Events,241.98
CUST-201448,2026-08-22,Software & SaaS,219.26
CUST-201449,2026-04-19,Travel,879.59
CUST-201449,2026-06-17,Raw Materials,392.63
CUST-201449,2026-08-19,Software & SaaS,137.67
CUST-201449,2026-03-31,Professional Fees,405.86
CUST-201449,2026-08-11,Software & SaaS,410.5
CUST-201449,2026-05-03,Utilities,190.97
CUST-201449,2026-07-07,Office Supplies,601.15
CUST-201449,2026-07-27,Raw Materials,251.64
CUST-201449,2026-08-05,Travel,372.49
CUST-201449,2026-08-02,Meetings & Events,837.75
CUST-201449,2026-07-26,Meetings & Events,414.57
CUST-201449,2026-05-02,Professional Fees,1106.31
CUST-201449,2026-06-14,Raw Materials,113.83
CUST-201449,2026-03-25,Utilities,167.3
CUST-201449,2026-05-17,Office Supplies,41.07
CUST-201450,2026-07-10,Travel,330.57
CUST-201450,2026-05-16,Office Supplies,73.71
CUST-201450,2026-04-02,Fuel & Fleet,86.55
CUST-201450,2026-06-16,Professional Fees,64.54
CUST-201450,2026-03-31,Utilities,644.99
CUST-201450,2026-07-11,Raw Materials,1245.17
CUST-201450,2026-05-01,Office Supplies,367.67
CUST-201450,2026-03-01,Professional Fees,161.17
CUST-201450,2026-06-18,Utilities,236.05
CUST-201450,2026-06-08,Utilities,245.28
CUST-201450,2026-07-09,Raw Materials,125.11
CUST-201450,2026-08-06,Office Supplies,272.16
CUST-201450,2026-05-13,Software & SaaS,306.29
CUST-201450,2026-05-13,Meetings & Events,48.8
CUST-201450,2026-05-18,Raw Materials,455.42
CUST-201450,2026-03-07,Meetings & Events,646.6
CUST-201450,2026-04-17,Professional Fees,173.37
CUST-201450,2026-04-03,Office Supplies,998.27
CUST-201450,2026-05-26,Fuel & Fleet,48.25
CUST-201450,2026-03-04,Professional Fees,258.29
CUST-201450,2026-05-16,Fuel & Fleet,411.18
CUST-201450,2026-06-12,Raw Materials,435.22
CUST-201450,2026-06-27,Travel,123.86
CUST-201450,2026-03-14,Professional Fees,822.44
